"load_zone","ts_period","energy_category","Energy_GWh_typical_yr","Scenario","Energy_GWh_typical_yr_Baseline","Baseline_Scenario","Delta_AnnualGen_GWh","AnnualGen_perc_change_from_baseline","climate_impacts_included","energy_category_disagg"
"MT_SE",2050,"zone_demand_GWh",4478.79521,"CMCC-CM",4400.21712,"Baseline no CC",78.57809,0.018,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4452.1611,"CMCC-CMS",4400.21712,"Baseline no CC",51.9439799999991,0.012,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4449.48437,"CNRM-CM5",4400.21712,"Baseline no CC",49.2672499999999,0.011,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4438.54575,"CanESM",4400.21712,"Baseline no CC",38.32863,0.009,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4460.48096,"GFDL-CM3",4400.21712,"Baseline no CC",60.2638399999996,0.014,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4456.02201,"GFDL-ESM2M",4400.21712,"Baseline no CC",55.8048899999994,0.013,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4479.94058,"HadGEM2-CC",4400.21712,"Baseline no CC",79.7234600000002,0.018,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4516.24375,"HadGEM2-ES",4400.21712,"Baseline no CC",116.026629999999,0.026,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4416.14097,"MIROC5",4400.21712,"Baseline no CC",15.9238499999992,0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4459.0365,"MPI-ESM-LR",4400.21712,"Baseline no CC",58.8193799999999,0.013,"Cooling Load Scenarios","Cooling Load"
"MT_SE",2050,"zone_demand_GWh",4426.29793,"bcc-csm1-1",4400.21712,"Baseline no CC",26.0808099999995,0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4917.05585,"ACCESS-1.0",4927.79255,"Baseline no CC",-10.7367000000004,-0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4934.32052,"CCSM",4927.79255,"Baseline no CC",6.52796999999919,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4972.88969,"CESM1-BGC",4927.79255,"Baseline no CC",45.0971399999999,0.009,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4915.06005,"CESM1-CAM5",4927.79255,"Baseline no CC",-12.7325000000001,-0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4861.14309,"CMCC-CM",4927.79255,"Baseline no CC",-66.6494600000005,-0.014,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4955.60733,"CMCC-CMS",4927.79255,"Baseline no CC",27.8147799999997,0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4934.48274,"CNRM-CM5",4927.79255,"Baseline no CC",6.69019000000026,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4943.27412,"CanESM",4927.79255,"Baseline no CC",15.4815699999999,0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4998.2288,"GFDL-CM3",4927.79255,"Baseline no CC",70.4362499999997,0.014,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4949.17092,"GFDL-ESM2M",4927.79255,"Baseline no CC",21.3783699999994,0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4974.86586,"HadGEM2-CC",4927.79255,"Baseline no CC",47.0733099999998,0.01,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4925.69088,"HadGEM2-ES",4927.79255,"Baseline no CC",-2.10167000000001,0,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4899.03739,"MIROC5",4927.79255,"Baseline no CC",-28.7551600000006,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4949.62886,"MPI-ESM-LR",4927.79255,"Baseline no CC",21.8363100000006,0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2030,"zone_demand_GWh",4965.5754,"bcc-csm1-1",4927.79255,"Baseline no CC",37.7828500000005,0.008,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5234.61339,"ACCESS-1.0",5259.84699,"Baseline no CC",-25.2336000000005,-0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5266.34313,"CCSM",5259.84699,"Baseline no CC",6.4961400000002,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5281.90394,"CESM1-BGC",5259.84699,"Baseline no CC",22.0569500000001,0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5250.11914,"CESM1-CAM5",5259.84699,"Baseline no CC",-9.72785000000022,-0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5230.65489,"CMCC-CM",5259.84699,"Baseline no CC",-29.1921000000002,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5254.05613,"CMCC-CMS",5259.84699,"Baseline no CC",-5.79086000000007,-0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5229.61725,"CNRM-CM5",5259.84699,"Baseline no CC",-30.2297399999998,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5259.85856,"CanESM",5259.84699,"Baseline no CC",0.011569999999665,0,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5285.37856,"GFDL-CM3",5259.84699,"Baseline no CC",25.5315699999992,0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5222.58575,"GFDL-ESM2M",5259.84699,"Baseline no CC",-37.2612399999998,-0.007,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5291.83772,"HadGEM2-CC",5259.84699,"Baseline no CC",31.9907299999995,0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5298.68222,"HadGEM2-ES",5259.84699,"Baseline no CC",38.8352299999997,0.007,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5236.2851,"MIROC5",5259.84699,"Baseline no CC",-23.5618899999999,-0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5302.16277,"MPI-ESM-LR",5259.84699,"Baseline no CC",42.3157799999999,0.008,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2035,"zone_demand_GWh",5271.44987,"bcc-csm1-1",5259.84699,"Baseline no CC",11.6028800000004,0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5702.65906,"ACCESS-1.0",5669.09717,"Baseline no CC",33.5618899999999,0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5590.2876,"CCSM",5669.09717,"Baseline no CC",-78.8095700000003,-0.014,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5695.75022,"CESM1-BGC",5669.09717,"Baseline no CC",26.6530499999999,0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5671.9502,"CESM1-CAM5",5669.09717,"Baseline no CC",2.85303000000022,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5682.46611,"CMCC-CM",5669.09717,"Baseline no CC",13.3689400000003,0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5717.46953,"CMCC-CMS",5669.09717,"Baseline no CC",48.3723600000003,0.009,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5740.37411,"CNRM-CM5",5669.09717,"Baseline no CC",71.2769400000006,0.013,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5691.39416,"CanESM",5669.09717,"Baseline no CC",22.2969899999998,0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5633.04833,"GFDL-CM3",5669.09717,"Baseline no CC",-36.0488400000004,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5749.33777,"GFDL-ESM2M",5669.09717,"Baseline no CC",80.2405999999992,0.014,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5640.31708,"HadGEM2-CC",5669.09717,"Baseline no CC",-28.7800900000002,-0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5694.93421,"HadGEM2-ES",5669.09717,"Baseline no CC",25.8370400000003,0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5688.75002,"MIROC5",5669.09717,"Baseline no CC",19.6528500000004,0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5634.39206,"MPI-ESM-LR",5669.09717,"Baseline no CC",-34.7051100000008,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2040,"zone_demand_GWh",5684.29218,"bcc-csm1-1",5669.09717,"Baseline no CC",15.1950099999995,0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6205.66996,"ACCESS-1.0",6141.83029,"Baseline no CC",63.8396700000003,0.01,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6112.07918,"CCSM",6141.83029,"Baseline no CC",-29.7511100000002,-0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6144.89909,"CESM1-BGC",6141.83029,"Baseline no CC",3.06880000000001,0,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6156.03531,"CESM1-CAM5",6141.83029,"Baseline no CC",14.2050199999994,0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6130.24875,"CMCC-CM",6141.83029,"Baseline no CC",-11.5815400000001,-0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6113.47174,"CMCC-CMS",6141.83029,"Baseline no CC",-28.3585499999999,-0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6150.69034,"CNRM-CM5",6141.83029,"Baseline no CC",8.86005000000023,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6157.78217,"CanESM",6141.83029,"Baseline no CC",15.9518799999996,0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6145.43119,"GFDL-CM3",6141.83029,"Baseline no CC",3.60090000000037,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6181.91047,"GFDL-ESM2M",6141.83029,"Baseline no CC",40.0801799999999,0.007,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6107.56374,"HadGEM2-CC",6141.83029,"Baseline no CC",-34.2665499999994,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6075.97259,"HadGEM2-ES",6141.83029,"Baseline no CC",-65.8577000000005,-0.011,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6144.80962,"MIROC5",6141.83029,"Baseline no CC",2.97933000000012,0,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6201.43639,"MPI-ESM-LR",6141.83029,"Baseline no CC",59.6061,0.01,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2045,"zone_demand_GWh",6133.59466,"bcc-csm1-1",6141.83029,"Baseline no CC",-8.23563000000013,-0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6747.07104,"ACCESS-1.0",6645.26771,"Baseline no CC",101.80333,0.015,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6681.1925,"CCSM",6645.26771,"Baseline no CC",35.92479,0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6604.00063,"CESM1-BGC",6645.26771,"Baseline no CC",-41.2670800000005,-0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6631.26532,"CESM1-CAM5",6645.26771,"Baseline no CC",-14.0023899999997,-0.002,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6706.69497,"CMCC-CM",6645.26771,"Baseline no CC",61.4272599999995,0.009,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6693.25984,"CMCC-CMS",6645.26771,"Baseline no CC",47.9921299999996,0.007,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6668.31292,"CNRM-CM5",6645.26771,"Baseline no CC",23.0452100000002,0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6626.84483,"CanESM",6645.26771,"Baseline no CC",-18.4228800000001,-0.003,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6688.63361,"GFDL-CM3",6645.26771,"Baseline no CC",43.3659000000007,0.007,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6687.14472,"GFDL-ESM2M",6645.26771,"Baseline no CC",41.8770099999992,0.006,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6681.78281,"HadGEM2-CC",6645.26771,"Baseline no CC",36.5150999999996,0.005,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6761.0461,"HadGEM2-ES",6645.26771,"Baseline no CC",115.778389999999,0.017,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6619.07103,"MIROC5",6645.26771,"Baseline no CC",-26.19668,-0.004,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6650.14316,"MPI-ESM-LR",6645.26771,"Baseline no CC",4.87545000000046,0.001,"Cooling Load Scenarios","Cooling Load"
"MT_SW",2050,"zone_demand_GWh",6606.50626,"bcc-csm1-1",6645.26771,"Baseline no CC",-38.76145,-0.006,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12502.50361,"ACCESS-1.0",11973.76219,"Baseline no CC",528.74142,0.044,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12041.28252,"CCSM",11973.76219,"Baseline no CC",67.5203299999994,0.006,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",11952.72733,"CESM1-BGC",11973.76219,"Baseline no CC",-21.0348599999998,-0.002,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12076.23062,"CESM1-CAM5",11973.76219,"Baseline no CC",102.468429999999,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12261.95558,"CMCC-CM",11973.76219,"Baseline no CC",288.19339,0.024,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12011.9507,"CMCC-CMS",11973.76219,"Baseline no CC",38.18851,0.003,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",11870.72274,"CNRM-CM5",11973.76219,"Baseline no CC",-103.039449999998,-0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12077.46082,"CanESM",11973.76219,"Baseline no CC",103.698630000001,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12374.2499,"GFDL-CM3",11973.76219,"Baseline no CC",400.487710000001,0.033,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",11818.25075,"GFDL-ESM2M",11973.76219,"Baseline no CC",-155.51144,-0.013,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12169.99126,"HadGEM2-CC",11973.76219,"Baseline no CC",196.229069999999,0.016,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12253.80785,"HadGEM2-ES",11973.76219,"Baseline no CC",280.04566,0.023,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",11847.39513,"MIROC5",11973.76219,"Baseline no CC",-126.367059999999,-0.011,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",12044.66481,"MPI-ESM-LR",11973.76219,"Baseline no CC",70.9026200000008,0.006,"Cooling Load Scenarios","Cooling Load"
"NM_N",2030,"zone_demand_GWh",11985.66092,"bcc-csm1-1",11973.76219,"Baseline no CC",11.8987300000008,0.001,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12997.0149,"ACCESS-1.0",12638.2451,"Baseline no CC",358.7698,0.028,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12921.2512,"CCSM",12638.2451,"Baseline no CC",283.006099999999,0.022,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12746.3717,"CESM1-BGC",12638.2451,"Baseline no CC",108.1266,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12798.7516,"CESM1-CAM5",12638.2451,"Baseline no CC",160.5065,0.013,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12839.6909,"CMCC-CM",12638.2451,"Baseline no CC",201.4458,0.016,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12899.7349,"CMCC-CMS",12638.2451,"Baseline no CC",261.489799999999,0.021,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12593.9918,"CNRM-CM5",12638.2451,"Baseline no CC",-44.2532999999985,-0.004,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12753.1556,"CanESM",12638.2451,"Baseline no CC",114.9105,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12851.064,"GFDL-CM3",12638.2451,"Baseline no CC",212.8189,0.017,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12430.1058,"GFDL-ESM2M",12638.2451,"Baseline no CC",-208.139299999999,-0.016,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12865.6069,"HadGEM2-CC",12638.2451,"Baseline no CC",227.361800000001,0.018,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12915.7469,"HadGEM2-ES",12638.2451,"Baseline no CC",277.5018,0.022,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12644.4239,"MIROC5",12638.2451,"Baseline no CC",6.17879999999968,0,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12758.1886,"MPI-ESM-LR",12638.2451,"Baseline no CC",119.943499999999,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2035,"zone_demand_GWh",12785.8931,"bcc-csm1-1",12638.2451,"Baseline no CC",147.647999999999,0.012,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",14220.493,"ACCESS-1.0",13627.6429,"Baseline no CC",592.8501,0.044,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13708.8801,"CCSM",13627.6429,"Baseline no CC",81.2371999999996,0.006,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13535.0068,"CESM1-BGC",13627.6429,"Baseline no CC",-92.6360999999997,-0.007,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",14057.5252,"CESM1-CAM5",13627.6429,"Baseline no CC",429.882299999999,0.032,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13906.6746,"CMCC-CM",13627.6429,"Baseline no CC",279.0317,0.02,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",14026.6885,"CMCC-CMS",13627.6429,"Baseline no CC",399.045599999999,0.029,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13603.9421,"CNRM-CM5",13627.6429,"Baseline no CC",-23.7008000000005,-0.002,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13745.6057,"CanESM",13627.6429,"Baseline no CC",117.962799999999,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13700.469,"GFDL-CM3",13627.6429,"Baseline no CC",72.8260999999984,0.005,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13594.8358,"GFDL-ESM2M",13627.6429,"Baseline no CC",-32.8071,-0.002,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13688.9213,"HadGEM2-CC",13627.6429,"Baseline no CC",61.2783999999992,0.004,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13968.727,"HadGEM2-ES",13627.6429,"Baseline no CC",341.0841,0.025,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13910.9229,"MIROC5",13627.6429,"Baseline no CC",283.279999999999,0.021,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13853.1084,"MPI-ESM-LR",13627.6429,"Baseline no CC",225.4655,0.017,"Cooling Load Scenarios","Cooling Load"
"NM_N",2040,"zone_demand_GWh",13695.8708,"bcc-csm1-1",13627.6429,"Baseline no CC",68.2278999999999,0.005,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14946.9831,"ACCESS-1.0",14366.4903,"Baseline no CC",580.492799999998,0.04,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14401.5179,"CCSM",14366.4903,"Baseline no CC",35.0275999999994,0.002,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14590.6179,"CESM1-BGC",14366.4903,"Baseline no CC",224.1276,0.016,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14507.9211,"CESM1-CAM5",14366.4903,"Baseline no CC",141.430799999998,0.01,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14701.1553,"CMCC-CM",14366.4903,"Baseline no CC",334.664999999999,0.023,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14751.9815,"CMCC-CMS",14366.4903,"Baseline no CC",385.491199999999,0.027,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14371.7638,"CNRM-CM5",14366.4903,"Baseline no CC",5.27349999999933,0,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14570.5325,"CanESM",14366.4903,"Baseline no CC",204.042199999998,0.014,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14763.4889,"GFDL-CM3",14366.4903,"Baseline no CC",396.998599999999,0.028,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14115.7171,"GFDL-ESM2M",14366.4903,"Baseline no CC",-250.773200000001,-0.017,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14472.1842,"HadGEM2-CC",14366.4903,"Baseline no CC",105.693899999998,0.007,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14617.8205,"HadGEM2-ES",14366.4903,"Baseline no CC",251.330199999999,0.017,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14594.2021,"MIROC5",14366.4903,"Baseline no CC",227.711799999999,0.016,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14713.1951,"MPI-ESM-LR",14366.4903,"Baseline no CC",346.704799999998,0.024,"Cooling Load Scenarios","Cooling Load"
"NM_N",2045,"zone_demand_GWh",14625.8412,"bcc-csm1-1",14366.4903,"Baseline no CC",259.350899999998,0.018,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15678.2144,"ACCESS-1.0",15194.2441,"Baseline no CC",483.970300000001,0.032,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15371.6596,"CCSM",15194.2441,"Baseline no CC",177.415499999999,0.012,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15325.7074,"CESM1-BGC",15194.2441,"Baseline no CC",131.463300000001,0.009,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15315.5916,"CESM1-CAM5",15194.2441,"Baseline no CC",121.3475,0.008,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15704.0497,"CMCC-CM",15194.2441,"Baseline no CC",509.8056,0.034,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15572.238,"CMCC-CMS",15194.2441,"Baseline no CC",377.993899999999,0.025,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15233.2023,"CNRM-CM5",15194.2441,"Baseline no CC",38.9582000000009,0.003,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15270.2699,"CanESM",15194.2441,"Baseline no CC",76.0258000000013,0.005,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15791.1113,"GFDL-CM3",15194.2441,"Baseline no CC",596.867200000001,0.039,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",14988.6228,"GFDL-ESM2M",15194.2441,"Baseline no CC",-205.621299999999,-0.014,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15127.1605,"HadGEM2-CC",15194.2441,"Baseline no CC",-67.0835999999999,-0.004,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15618.1198,"HadGEM2-ES",15194.2441,"Baseline no CC",423.875700000001,0.028,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15440.7024,"MIROC5",15194.2441,"Baseline no CC",246.4583,0.016,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15702.6435,"MPI-ESM-LR",15194.2441,"Baseline no CC",508.3994,0.033,"Cooling Load Scenarios","Cooling Load"
"NM_N",2050,"zone_demand_GWh",15316.9757,"bcc-csm1-1",15194.2441,"Baseline no CC",122.731599999999,0.008,"Cooling Load Scenarios","Cooling Load"
"NM_S_TX_EPE",2030,"zone_demand_GWh",14144.05076,"ACCESS-1.0",13382.7601,"Baseline no CC",761.290660000001,0.057,"Cooling Load Scenarios","Cooling Load"
"NM_S_TX_EPE",2030,"zone_demand_GWh",13680.42294,"CCSM",13382.7601,"Baseline no CC",297.662840000001,0.022,"Cooling Load Scenarios","Cooling Load"
"NM_S_TX_EPE",2030,"zone_demand_GWh",13687.116,"CESM1-BGC",13382.7601,"Baseline no CC",304.3559,0.023,"Cooling Load Scenarios","Cooling Load"
"NM_S_TX_EPE",2030,"zone_demand_GWh",13847.4917,"CESM1-CAM5",13382.7601,"Baseline no CC",464.731599999999,0.035,"Cooling Load Scenarios","Cooling Load"
